dateprd,npd_well_bore_name,bore_oil_vol,bore_gas_vol,bore_wat_vol,avg_downhole_pressure,avg_choke_size_p,flow_kind,water_cut,total_liquid,gor
2008-08-30,15/9-F-14,0.0,0.0,0.0,260.24,,production,,0.0,
2008-08-31,15/9-F-14,1474.0,204186.0,3.0,252.346,24.32842,production,0.002031144211238998,1477.0,138.52510176390774
2008-09-01,15/9-F-14,0.0,0.0,0.0,260.716,,production,,0.0,
2008-09-02,15/9-F-14,1345.0,187673.0,1.0,252.326,26.2261,production,0.0007429420505200594,1346.0,139.53382899628252
2008-09-03,15/9-F-14,2165.0,298774.0,1.0,252.193,26.84607,production,0.0004616805170821791,2166.0,138.00184757505772
2008-09-04,15/9-F-14,2187.0,302139.0,1.0,252.293,27.02818,production,0.0004570383912248629,2188.0,138.15226337448559
2008-09-05,15/9-F-14,2230.0,305847.0,1.0,252.369,27.18871,production,0.00044822949350067237,2231.0,137.15112107623318
2008-09-06,15/9-F-14,1442.0,199286.0,1.0,252.796,26.66966,production,0.000693000693000693,1443.0,138.2011095700416
2008-09-07,15/9-F-14,0.0,0.0,0.0,262.174,,production,,0.0,
2008-09-08,15/9-F-14,1730.0,238728.0,1.0,252.92,26.06243,production,0.0005777007510109763,1731.0,137.99306358381503
2008-09-09,15/9-F-14,2273.0,194403.0,1.0,252.37,27.52529,production,0.00043975373790677223,2274.0,85.52705675318961
2008-09-10,15/9-F-14,4378.0,641010.0,6.0,241.049,39.69013,production,0.0013686131386861315,4384.0,146.41617176793056
2008-09-11,15/9-F-14,4814.0,700784.0,8.0,237.059,42.01485,production,0.0016590626296142678,4822.0,145.57208142916494
2008-09-12,15/9-F-14,4790.0,705462.0,8.0,235.646,42.04636,production,0.0016673614005835765,4798.0,147.27807933194154
2008-09-13,15/9-F-14,4926.0,720884.0,6.0,233.44,44.17549,production,0.0012165450121654502,4932.0,146.34267153877386
2008-09-14,15/9-F-14,4964.0,724922.0,7.0,231.425,44.79585,production,0.001408167370750352,4971.0,146.035858178888
2008-09-15,15/9-F-14,4970.0,724705.0,7.0,229.797,45.06599,production,0.0014064697609001407,4977.0,145.8158953722334
2008-09-16,15/9-F-14,4983.0,724441.0,7.0,227.754,45.63054,production,0.0014028056112224449,4990.0,145.3825005017058
2008-09-17,15/9-F-14,5004.0,724363.0,7.0,225.018,46.47459,production,0.0013969267611255239,5011.0,144.75679456434852
2008-09-18,15/9-F-14,3949.0,571258.0,17.0,230.301,37.45192,production,0.004286434694906707,3966.0,144.6589009875918
2008-09-19,15/9-F-14,4170.0,603266.0,6.0,227.719,39.33426,production,0.0014367816091954023,4176.0,144.66810551558754
2008-09-20,15/9-F-14,5354.0,765204.0,6.0,216.817,52.35206,production,0.001119402985074627,5360.0,142.92192753081807
2008-09-21,15/9-F-14,4521.0,643642.0,6.0,220.149,45.46854,production,0.0013253810470510272,4527.0,142.36717540367175
2008-09-22,15/9-F-14,4690.0,668820.0,19.0,217.294,47.8164,production,0.004034826927160756,4709.0,142.60554371002132
2008-09-23,15/9-F-14,5291.0,753658.0,21.0,213.475,52.37012,production,0.003953313253012048,5312.0,142.44150444150443
2008-09-24,15/9-F-14,5337.0,757018.0,7.0,211.802,53.29001,production,0.001309880239520958,5344.0,141.84335769158704
2008-09-25,15/9-F-14,4880.0,733460.0,21.0,212.718,50.20584,production,0.004284839828606407,4901.0,150.29918032786884
2008-09-26,15/9-F-14,5454.0,773866.0,30.0,209.007,55.54999,production,0.005470459518599562,5484.0,141.8896222955629
2008-09-27,15/9-F-14,4902.0,705251.0,46.0,211.5,51.46524,production,0.009296685529506871,4948.0,143.87005303957568
2008-09-28,15/9-F-14,5157.0,736405.0,19.0,209.36,53.96016,production,0.0036707882534775887,5176.0,142.79716889664533
2008-09-29,15/9-F-14,5411.0,766071.0,10.0,207.532,55.8095,production,0.0018446781036709095,5421.0,141.57660321567178
2008-09-30,15/9-F-14,3282.0,469174.0,5.0,214.276,44.25606,production,0.0015211439002129601,3287.0,142.95368677635588
2008-10-01,15/9-F-14,5320.0,754941.0,7.0,207.694,54.30095,production,0.001314060446780552,5327.0,141.9062030075188
2008-10-02,15/9-F-14,5570.0,789975.0,2.0,207.085,54.20877,production,0.0003589375448671931,5572.0,141.82675044883302
2008-10-03,15/9-F-14,5282.0,748825.0,2.0,206.512,54.3008,production,0.0003785011355034065,5284.0,141.7692162059826
2008-10-04,15/9-F-14,4954.0,724472.0,2.0,207.673,51.40325,production,0.0004035512510088781,4956.0,146.23980621719824
2008-10-05,15/9-F-14,5420.0,766949.0,2.0,205.596,54.7527,production,0.00036886757654002215,5422.0,141.50350553505535
2008-10-06,15/9-F-14,3485.0,484447.0,1.0,215.263,38.50298,production,0.00028686173264486515,3486.0,139.00918220946915
2008-10-07,15/9-F-14,4223.0,599591.0,3.0,212.017,43.30487,production,0.000709891150023663,4226.0,141.98224011366327
2008-10-08,15/9-F-14,4209.0,598520.0,4.0,211.897,43.266,production,0.0009494422027059103,4213.0,142.200047517225
2008-10-09,15/9-F-14,4202.0,596698.0,5.0,211.818,43.29566,production,0.001188495364868077,4207.0,142.00333174678724
2008-10-10,15/9-F-14,4207.0,598685.0,3.0,211.814,43.25631,production,0.0007125890736342043,4210.0,142.30686950320893
2008-10-11,15/9-F-14,4232.0,603345.0,5.0,211.866,43.31894,production,0.001180080245456691,4237.0,142.56734404536863
2008-10-12,15/9-F-14,4195.0,594618.0,4.0,212.111,42.79612,production,0.0009526077637532746,4199.0,141.74445768772347
2008-10-13,15/9-F-14,4209.0,595052.0,4.0,211.938,42.80377,production,0.0009494422027059103,4213.0,141.37609883582797
2008-10-14,15/9-F-14,4211.0,594860.0,2.0,212.023,42.80766,production,0.00047472110135295516,4213.0,141.26335787223937
2008-10-15,15/9-F-14,4187.0,593456.0,3.0,212.144,42.66986,production,0.0007159904534606205,4190.0,141.73775973250537
2008-10-16,15/9-F-14,4194.0,594050.0,4.0,211.969,42.72805,production,0.0009528346831824678,4198.0,141.6428230805913
2008-10-17,15/9-F-14,4206.0,594347.0,4.0,211.836,42.75638,production,0.0009501187648456057,4210.0,141.30932001902045
2008-10-18,15/9-F-14,4754.0,677616.0,4.0,209.825,46.56636,production,0.0008406893652795292,4758.0,142.53596970971813
2008-10-19,15/9-F-14,4440.0,625988.0,4.0,210.606,45.42881,production,0.0009000900090009,4444.0,140.9882882882883
2008-10-20,15/9-F-14,4429.0,628128.0,4.0,211.097,45.28615,production,0.0009023234829686443,4433.0,141.82163016482275
2008-10-21,15/9-F-14,4435.0,627682.0,2.0,211.643,45.26805,production,0.000450755014649538,4437.0,141.52919954904172
2008-10-22,15/9-F-14,4614.0,659794.0,5.0,212.131,45.25301,production,0.001082485386447283,4619.0,142.99826614651062
2008-10-23,15/9-F-14,4653.0,663983.0,3.0,211.751,45.77974,production,0.0006443298969072165,4656.0,142.69997850848915
2008-10-24,15/9-F-14,4676.0,669781.0,4.0,211.579,45.9505,production,0.0008547008547008547,4680.0,143.2380239520958
2008-10-25,15/9-F-14,4634.0,662716.0,1.0,212.555,45.00283,production,0.0002157497303128371,4635.0,143.0116529995684
2008-10-26,15/9-F-14,4609.0,657673.0,2.0,214.028,43.48696,production,0.00043374539145521576,4611.0,142.69320893903233
2008-10-27,15/9-F-14,4429.0,643535.0,3.0,214.207,43.70719,production,0.0006768953068592057,4432.0,145.30029351998195
2008-10-28,15/9-F-14,5123.0,733730.0,3.0,209.145,52.52527,production,0.0005852516582130316,5126.0,143.22272106187782
2008-10-29,15/9-F-14,4793.0,688368.0,4.0,211.473,50.58209,production,0.0008338544923910778,4797.0,143.61944502399334
2008-10-30,15/9-F-14,5461.0,778382.0,3.0,207.397,57.13906,production,0.0005490483162518302,5464.0,142.53470060428492
2008-10-31,15/9-F-14,5463.0,776659.0,5.0,206.566,57.32534,production,0.0009144111192392099,5468.0,142.16712429068278
2008-11-01,15/9-F-14,4645.0,654580.0,6.0,211.143,50.59004,production,0.0012900451515803052,4651.0,140.92142088266954
2008-11-02,15/9-F-14,3732.0,531071.0,2.0,218.989,38.05672,production,0.0005356186395286556,3734.0,142.3019828510182
2008-11-03,15/9-F-14,3476.0,507041.0,2.0,221.1,36.82971,production,0.0005750431282346176,3478.0,145.86910241657077
2008-11-04,15/9-F-14,3461.0,498543.0,1.0,221.308,36.76054,production,0.00028885037550548814,3462.0,144.04594047963016
2008-11-05,15/9-F-14,3458.0,489500.0,2.0,221.063,36.80416,production,0.0005780346820809249,3460.0,141.5558126084442
2008-11-06,15/9-F-14,3403.0,487984.0,3.0,221.624,36.48416,production,0.0008807985907222549,3406.0,143.39817807816632
2008-11-07,15/9-F-14,3311.0,469642.0,3.0,223.786,34.81935,production,0.0009052504526252263,3314.0,141.8429477499245
2008-11-08,15/9-F-14,3355.0,476607.0,3.0,223.876,35.06571,production,0.0008933889219773674,3358.0,142.05871833084947
2008-11-09,15/9-F-14,3503.0,497111.0,3.0,223.258,35.9363,production,0.0008556759840273817,3506.0,141.9100770767913
2008-11-10,15/9-F-14,3464.0,492344.0,2.0,223.779,35.70507,production,0.0005770340450086555,3466.0,142.13163972286375
2008-11-11,15/9-F-14,3493.0,495927.0,1.0,223.836,35.80876,production,0.00028620492272467084,3494.0,141.97738333810477
2008-11-12,15/9-F-14,3482.0,496462.0,3.0,224.024,35.78876,production,0.000860832137733142,3485.0,142.57955198161977
2008-11-13,15/9-F-14,3500.0,497728.0,1.0,224.324,35.82229,production,0.00028563267637817766,3501.0,142.208
2008-11-14,15/9-F-14,3499.0,497602.0,1.0,224.555,35.73042,production,0.00028571428571428574,3500.0,142.21263218062305
2008-11-15,15/9-F-14,3508.0,499261.0,1.0,224.805,35.75654,production,0.00028498147620404675,3509.0,142.32069555302166
2008-11-16,15/9-F-14,3501.0,498777.0,1.0,225.002,35.76775,production,0.00028555111364934324,3502.0,142.46700942587833
2008-11-17,15/9-F-14,3527.0,502343.0,1.0,225.027,35.79978,production,0.0002834467120181406,3528.0,142.42784235894527
2008-11-18,15/9-F-14,3482.0,496977.0,1.0,224.526,35.68799,production,0.0002871088142405972,3483.0,142.72745548535323
2008-11-19,15/9-F-14,3463.0,493744.0,1.0,223.811,35.62614,production,0.0002886836027713626,3464.0,142.57695639618828
2008-11-20,15/9-F-14,3490.0,497824.0,1.0,223.997,35.80816,production,0.0002864508736751647,3491.0,142.64297994269342
2008-11-21,15/9-F-14,3424.0,486907.0,71.0,224.185,36.42399,production,0.020314735336194562,3495.0,142.2041471962617
2008-11-22,15/9-F-14,3581.0,513288.0,49.0,224.688,36.29966,production,0.01349862258953168,3630.0,143.33649818486455
2008-11-23,15/9-F-14,3235.0,460596.0,6.0,226.23,34.85,production,0.0018512804689910522,3241.0,142.3789799072643
2008-11-24,15/9-F-14,3378.0,486266.0,4.0,225.771,35.32643,production,0.0011827321111768185,3382.0,143.95085849615157
2008-11-25,15/9-F-14,3661.0,525716.0,12.0,224.749,36.55619,production,0.003267084127416281,3673.0,143.59901666211417
2008-11-26,15/9-F-14,3853.0,553830.0,2.0,224.061,37.32432,production,0.0005188067444876783,3855.0,143.7399429016351
2008-11-27,15/9-F-14,3833.0,553352.0,4.0,224.563,37.26861,production,0.0010424811050299713,3837.0,144.36524915210018
2008-11-28,15/9-F-14,1781.0,244692.0,0.0,236.436,25.04865,production,0.0,1781.0,137.39023020774846
2008-11-29,15/9-F-14,3101.0,451497.0,3.0,230.205,33.90922,production,0.0009664948453608248,3104.0,145.59722670106416
2008-11-30,15/9-F-14,3811.0,548809.0,1.0,227.678,36.81705,production,0.00026232948583420777,3812.0,144.00655995801628
2008-12-01,15/9-F-14,3333.0,483082.0,1.0,230.054,34.5858,production,0.00029994001199760045,3334.0,144.93909390939095
2008-12-02,15/9-F-14,3204.0,463732.0,2.0,232.064,33.64225,production,0.0006238303181534623,3206.0,144.73533083645444
2008-12-03,15/9-F-14,3625.0,524348.0,3.0,230.671,35.81649,production,0.0008269018743109151,3628.0,144.64772413793102
2008-12-04,15/9-F-14,3571.0,514993.0,2.0,231.254,35.79315,production,0.000559753708368318,3573.0,144.21534584150098
2008-12-05,15/9-F-14,3630.0,522043.0,3.0,231.746,35.78677,production,0.0008257638315441783,3633.0,143.81349862258952
2008-12-06,15/9-F-14,3663.0,528912.0,3.0,232.245,35.73403,production,0.0008183306055646482,3666.0,144.3931203931204
2008-12-07,15/9-F-14,3688.0,533633.0,2.0,232.747,35.76702,production,0.0005420054200542005,3690.0,144.69441431670282
2008-12-08,15/9-F-14,3652.0,498324.0,3.0,233.325,35.72871,production,0.0008207934336525308,3655.0,136.45235487404162
2008-12-09,15/9-F-14,3687.0,510228.0,1.0,233.236,35.81267,production,0.00027114967462039046,3688.0,138.38567941415786
2008-12-10,15/9-F-14,3685.0,534316.0,1.0,233.769,35.77642,production,0.00027129679869777537,3686.0,144.9975576662144
2008-12-11,15/9-F-14,3526.0,509273.0,1.0,234.821,35.32137,production,0.0002835270768358378,3527.0,144.43363584798638
2008-12-12,15/9-F-14,3680.0,532149.0,2.0,234.474,35.80701,production,0.0005431830526887561,3682.0,144.60570652173914
2008-12-13,15/9-F-14,3713.0,534748.0,1.0,234.914,35.82626,production,0.00026925148088314486,3714.0,144.02046862375437
2008-12-14,15/9-F-14,3720.0,537613.0,3.0,235.534,35.78561,production,0.0008058017727639,3723.0,144.519623655914
2008-12-15,15/9-F-14,3676.0,537083.0,1.0,236.253,35.67143,production,0.0002719608376393799,3677.0,146.10527747551686
2008-12-16,15/9-F-14,3605.0,528566.0,3.0,237.418,35.18268,production,0.0008314855875831486,3608.0,146.62024965325935
2008-12-17,15/9-F-14,3549.0,520006.0,4.0,238.39,34.73082,production,0.001125809175344779,3553.0,146.52183713722175
2008-12-18,15/9-F-14,3622.0,529434.0,4.0,238.923,34.99313,production,0.0011031439602868175,3626.0,146.1717283268912
2008-12-19,15/9-F-14,3609.0,527811.0,4.0,239.779,34.8862,production,0.0011071132023249377,3613.0,146.24854530340815
2008-12-20,15/9-F-14,3524.0,516368.0,4.0,240.992,34.31351,production,0.0011337868480725624,3528.0,146.5289443813848
2008-12-21,15/9-F-14,3493.0,508709.0,4.0,242.066,33.94835,production,0.001143837575064341,3497.0,145.63670197537934
2008-12-22,15/9-F-14,3479.0,506383.0,4.0,242.88,33.78744,production,0.0011484352569623888,3483.0,145.55418223627478
2008-12-23,15/9-F-14,3473.0,505086.0,1.0,243.608,33.68887,production,0.0002878526194588371,3474.0,145.43219118917364
2008-12-24,15/9-F-14,3494.0,507980.0,1.0,244.113,33.78217,production,0.0002861230329041488,3495.0,145.3863766456783
2008-12-25,15/9-F-14,3485.0,507317.0,1.0,244.927,33.76866,production,0.00028686173264486515,3486.0,145.5715925394548
2008-12-26,15/9-F-14,3499.0,508942.0,1.0,245.577,33.80922,production,0.00028571428571428574,3500.0,145.45355815947414
2008-12-27,15/9-F-14,3422.0,499431.0,1.0,246.166,33.08553,production,0.00029214139643587495,3423.0,145.94710695499708
2008-12-28,15/9-F-14,3494.0,509671.0,1.0,246.88,33.76333,production,0.0002861230329041488,3495.0,145.8703491700057
2008-12-29,15/9-F-14,3476.0,506836.0,1.0,247.71,33.62242,production,0.0002876042565429968,3477.0,145.81012658227849
2008-12-30,15/9-F-14,3451.0,503361.0,1.0,248.527,33.42073,production,0.00028968713789107763,3452.0,145.8594610257896
2008-12-31,15/9-F-14,3469.0,505875.0,1.0,248.975,33.44871,production,0.00028818443804034583,3470.0,145.82732776016144
2009-01-01,15/9-F-14,3479.0,506024.0,3.0,249.415,33.43927,production,0.0008615738081562321,3482.0,145.45099166427136
2009-01-02,15/9-F-14,3364.0,488366.0,1.0,250.697,32.81187,production,0.00029717682020802375,3365.0,145.1741973840666
2009-01-03,15/9-F-14,2217.0,323603.0,3.0,251.823,30.04794,production,0.0013513513513513514,2220.0,145.96436626071267
2009-01-04,15/9-F-14,3348.0,484833.0,1.0,250.741,32.64329,production,0.00029859659599880563,3349.0,144.8127240143369
2009-01-05,15/9-F-14,3496.0,506289.0,2.0,250.452,33.32822,production,0.0005717552887364208,3498.0,144.8195080091533
2009-01-06,15/9-F-14,2649.0,386194.0,2.0,250.786,31.61117,production,0.0007544322897019992,2651.0,145.78859947149869
2009-01-07,15/9-F-14,3310.0,491311.0,2.0,250.786,32.371,production,0.0006038647342995169,3312.0,148.43232628398792
2009-01-08,15/9-F-14,3054.0,440435.0,1.0,250.786,30.45036,production,0.0003273322422258593,3055.0,144.21578258022265
2009-01-09,15/9-F-14,2627.0,377384.0,1.0,250.786,28.12113,production,0.000380517503805175,2628.0,143.655881233346
2009-01-10,15/9-F-14,3259.0,468775.0,1.0,250.786,31.5199,production,0.00030674846625766873,3260.0,143.8401350107395
2009-01-11,15/9-F-14,3360.0,483460.0,1.0,250.786,32.30492,production,0.0002975304968759298,3361.0,143.88690476190476
2009-01-12,15/9-F-14,3622.0,520626.0,1.0,250.786,34.30342,production,0.0002760143527463428,3623.0,143.73992269464384
2009-01-13,15/9-F-14,3921.0,561182.0,3.0,247.99,36.25593,production,0.0007645259938837921,3924.0,143.12216271359347
2009-01-14,15/9-F-14,3828.0,547774.0,3.0,251.528,35.82482,production,0.0007830853563038371,3831.0,143.09665621734587
2009-01-15,15/9-F-14,4449.0,639914.0,48.0,252.119,35.80977,production,0.01067378252168112,4497.0,143.83322094852775
2009-01-16,15/9-F-14,4596.0,660380.0,59.0,252.549,35.81696,production,0.012674543501611171,4655.0,143.6858137510879
2009-01-17,15/9-F-14,4386.0,641966.0,28.0,253.671,34.98626,production,0.006343452650657001,4414.0,146.3670770633835
2009-01-18,15/9-F-14,4580.0,659837.0,44.0,253.671,35.67581,production,0.009515570934256055,4624.0,144.06921397379912
2009-01-19,15/9-F-14,4621.0,663578.0,18.0,253.959,35.77648,production,0.0038801465833153696,4639.0,143.60051936810214
2009-01-20,15/9-F-14,4635.0,666608.0,12.0,254.364,35.79894,production,0.0025823111684958036,4647.0,143.82049622437972
2009-01-21,15/9-F-14,4163.0,599459.0,28.0,255.125,34.2146,production,0.006680983058935815,4191.0,143.99687725198174
2009-01-22,15/9-F-14,3997.0,616437.0,58.0,256.608,33.56515,production,0.014303329223181258,4055.0,154.22491868901676
2009-01-23,15/9-F-14,4479.0,643344.0,18.0,255.891,35.23956,production,0.004002668445630421,4497.0,143.63563295378432
2009-01-24,15/9-F-14,4460.0,651057.0,25.0,256.368,35.18316,production,0.005574136008918618,4485.0,145.9769058295964
2009-01-25,15/9-F-14,4520.0,647832.0,26.0,256.7,35.289,production,0.005719313682358117,4546.0,143.32566371681415
2009-01-26,15/9-F-14,4523.0,650031.0,53.0,257.021,35.33169,production,0.011582167832167832,4576.0,143.71678089763432
2009-01-27,15/9-F-14,4526.0,650523.0,58.0,257.518,35.32299,production,0.012652705061082025,4584.0,143.7302253645603
2009-01-28,15/9-F-14,2487.0,360902.0,39.0,258.437,33.74774,production,0.015439429928741092,2526.0,145.11540008041817
2009-01-29,15/9-F-14,560.0,82494.0,89.0,265.125,26.46517,production,0.13713405238828968,649.0,147.31071428571428
2009-01-30,15/9-F-14,4535.0,649388.0,298.0,257.442,35.29882,production,0.06165942478791641,4833.0,143.1947078280044
2009-01-31,15/9-F-14,4524.0,648450.0,55.0,257.699,35.29869,production,0.012011356191308145,4579.0,143.33554376657824
2009-02-01,15/9-F-14,2267.0,328221.0,44.0,259.897,31.73845,production,0.019039376893119863,2311.0,144.78209086898985
2009-02-02,15/9-F-14,4534.0,648417.0,64.0,258.129,35.32523,production,0.013919095258808177,4598.0,143.01213056903396
2009-02-03,15/9-F-14,4537.0,647736.0,70.0,258.48,35.28359,production,0.01519426958975472,4607.0,142.76746748953053
2009-02-04,15/9-F-14,384.0,56516.0,53.0,270.121,19.5481,production,0.12128146453089245,437.0,147.17708333333334
2009-02-05,15/9-F-14,4418.0,630778.0,82.0,259.163,34.8159,production,0.018222222222222223,4500.0,142.77455862381169
2009-02-06,15/9-F-14,4502.0,646119.0,82.0,258.765,35.23332,production,0.01788830715532286,4584.0,143.51821412705465
2009-02-07,15/9-F-14,4501.0,644354.0,66.0,259.323,34.84633,production,0.01445149989051894,4567.0,143.15796489668963
2009-02-08,15/9-F-14,4670.0,664682.0,71.0,260.198,35.18439,production,0.014975743514026576,4741.0,142.3301927194861
2009-02-09,15/9-F-14,3724.0,531370.0,86.0,263.448,32.37276,production,0.02257217847769029,3810.0,142.68796992481202
2009-02-10,15/9-F-14,4416.0,659901.0,68.0,260.976,34.79709,production,0.015165031222123104,4484.0,149.43410326086956
2009-02-11,15/9-F-14,4380.0,629307.0,144.0,261.481,34.69769,production,0.03183023872679045,4524.0,143.67739726027398
2009-02-12,15/9-F-14,4441.0,631955.0,74.0,261.772,34.69238,production,0.016389811738648948,4515.0,142.30015762215717
2009-02-13,15/9-F-14,3574.0,506865.0,91.0,263.817,32.25621,production,0.024829467939972715,3665.0,141.8200895355344
2009-02-14,15/9-F-14,4619.0,652097.0,81.0,261.775,35.23183,production,0.01723404255319149,4700.0,141.17709460922276
2009-02-15,15/9-F-14,4494.0,639392.0,88.0,262.417,34.87931,production,0.01920558707987778,4582.0,142.27681352915
2009-02-16,15/9-F-14,3908.0,554563.0,85.0,263.528,33.59743,production,0.02128725269221137,3993.0,141.90455475946777
2009-02-17,15/9-F-14,4527.0,644169.0,96.0,263.049,34.95932,production,0.020765736534717714,4623.0,142.29489728296886
2009-02-18,15/9-F-14,4515.0,641145.0,92.0,263.497,34.81751,production,0.01996961146082049,4607.0,142.0033222591362
2009-02-19,15/9-F-14,4518.0,640332.0,82.0,263.909,34.80171,production,0.017826086956521738,4600.0,141.72908366533864
2009-02-20,15/9-F-14,4509.0,638750.0,109.0,264.386,34.77944,production,0.023603291468168038,4618.0,141.66112220004436
2009-02-21,15/9-F-14,2906.0,414713.0,76.0,270.425,29.04831,production,0.025486250838363516,2982.0,142.70922229869237
2009-02-22,15/9-F-14,4319.0,612913.0,107.0,266.709,34.05479,production,0.024175327609579755,4426.0,141.91085899513777
2009-02-23,15/9-F-14,4418.0,625514.0,117.0,266.667,34.39536,production,0.02579933847850055,4535.0,141.58306926210955
2009-02-24,15/9-F-14,4367.0,622877.0,91.0,266.974,34.30708,production,0.02041274113952445,4458.0,142.63269979390887
2009-02-25,15/9-F-14,3227.0,460948.0,119.0,269.706,31.05453,production,0.03556485355648536,3346.0,142.84102881933686
2009-02-26,15/9-F-14,4412.0,628668.0,134.0,268.343,34.31034,production,0.029476462824461064,4546.0,142.49048050770625
2009-02-27,15/9-F-14,4377.0,625510.0,153.0,268.748,34.30717,production,0.03377483443708609,4530.0,142.9083847384053
2009-02-28,15/9-F-14,4418.0,626562.0,107.0,269.144,34.28067,production,0.023646408839779004,4525.0,141.82028066998643
2009-03-01,15/9-F-14,4397.0,628354.0,156.0,269.56,34.31705,production,0.034263123215462335,4553.0,142.90516261087106
2009-03-02,15/9-F-14,4381.0,623678.0,163.0,270.002,34.23687,production,0.03587147887323944,4544.0,142.35973522026936
2009-03-04,15/9-F-14,4422.0,627149.0,64.0,270.432,34.33009,production,0.014266607222469906,4486.0,141.82473993668023
2009-03-05,15/9-F-14,1974.0,281263.0,18.0,275.315,29.5223,production,0.009036144578313253,1992.0,142.483789260385
2009-03-06,15/9-F-14,2988.0,427244.0,90.0,276.238,29.12867,production,0.029239766081871343,3078.0,142.98661311914324
2009-03-07,15/9-F-14,2209.0,316638.0,104.0,281.305,24.94422,production,0.04496325118893212,2313.0,143.3399728383884
2009-03-08,15/9-F-14,969.0,139091.0,0.0,281.636,24.15702,production,0.0,969.0,143.5407636738906
2009-03-09,15/9-F-14,110.0,15875.0,0.0,289.897,4.9064,production,0.0,110.0,144.3181818181818
2009-03-10,15/9-F-14,2624.0,365587.0,91.0,277.611,30.5,production,0.033517495395948435,2715.0,139.32431402439025
2009-03-11,15/9-F-14,1185.0,165437.0,175.0,273.077,25.0324,production,0.12867647058823528,1360.0,139.60928270042194
2009-03-12,15/9-F-14,3349.0,468179.0,78.0,264.295,33.22987,production,0.02276043186460461,3427.0,139.7966557181248
2009-03-13,15/9-F-14,1513.0,217678.0,64.0,261.688,33.2385,production,0.040583386176284084,1577.0,143.871777924653
2009-03-14,15/9-F-14,4690.0,639510.0,55.0,255.083,39.19897,production,0.011591148577449948,4745.0,136.35607675906184
2009-03-15,15/9-F-14,5220.0,718575.0,48.0,251.118,42.19915,production,0.009111617312072893,5268.0,137.65804597701148
2009-03-16,15/9-F-14,5535.0,760061.0,78.0,245.335,47.25398,production,0.01389631213254944,5613.0,137.31906052393856
2009-03-17,15/9-F-14,5634.0,778639.0,49.0,244.673,46.47901,production,0.008622206581031145,5683.0,138.2035853745119
2009-03-18,15/9-F-14,4547.0,636956.0,24.0,254.087,36.32749,production,0.005250492233646905,4571.0,140.08269188475919
2009-03-19,15/9-F-14,3976.0,556638.0,34.0,255.198,33.80117,production,0.008478802992518703,4010.0,139.99949698189135
2009-03-20,15/9-F-14,4539.0,633353.0,37.0,249.808,36.01154,production,0.008085664335664336,4576.0,139.53580083718882
2009-03-21,15/9-F-14,4428.0,618792.0,37.0,249.007,36.22385,production,0.008286674132138858,4465.0,139.74525745257452
2009-03-22,15/9-F-14,4434.0,618704.0,35.0,246.739,36.46244,production,0.007831729693443723,4469.0,139.5363103292738
2009-03-23,15/9-F-14,4490.0,615693.0,33.0,244.065,37.10078,production,0.007296042449701525,4523.0,137.12538975501113
2009-03-24,15/9-F-14,4379.0,611263.0,208.0,242.677,36.76781,production,0.04534554174841945,4587.0,139.5896323361498
2009-03-25,15/9-F-14,506.0,72083.0,7.0,244.296,30.82989,production,0.01364522417153996,513.0,142.45652173913044
2009-03-26,15/9-F-14,0.0,0.0,0.0,263.68,,production,,0.0,
2009-03-27,15/9-F-14,0.0,0.0,0.0,264.028,,production,,0.0,
2009-03-28,15/9-F-14,0.0,0.0,0.0,264.334,,production,,0.0,
2009-03-29,15/9-F-14,0.0,0.0,0.0,178.249,,production,,0.0,
2009-03-30,15/9-F-14,155.0,18731.0,0.0,261.91,11.90901,production,0.0,155.0,120.84516129032258
2009-03-31,15/9-F-14,3651.0,531196.0,31.0,247.088,33.81404,production,0.00841933731667572,3682.0,145.49328950972335
2009-04-01,15/9-F-14,3516.0,497248.0,32.0,246.19,33.74632,production,0.009019165727170236,3548.0,141.42434584755404
2009-04-02,15/9-F-14,3832.0,536265.0,33.0,244.24,35.10135,production,0.008538163001293661,3865.0,139.9438935281837
2009-04-03,15/9-F-14,4212.0,594143.0,38.0,241.566,36.76435,production,0.008941176470588235,4250.0,141.05959164292497
2009-04-04,15/9-F-14,4266.0,603058.0,40.0,142.195,36.91585,production,0.009289363678588018,4306.0,141.3638068448195
2009-04-05,15/9-F-14,3874.0,547079.0,34.0,0.0,36.06817,production,0.008700102354145343,3908.0,141.21812080536913
2009-04-06,15/9-F-14,0.0,0.0,0.0,0.0,,production,,0.0,
2009-04-07,15/9-F-14,0.0,0.0,0.0,118.098,,production,,0.0,
2009-04-08,15/9-F-14,2903.0,402186.0,7.0,238.779,34.8898,production,0.0024054982817869417,2910.0,138.54150878401654
2009-04-09,15/9-F-14,2095.0,291446.0,3.0,156.705,32.95692,production,0.0014299332697807435,2098.0,139.11503579952267
2009-04-10,15/9-F-14,51.0,7190.0,0.0,0.0,21.54291,production,0.0,51.0,140.98039215686273
2009-04-11,15/9-F-14,0.0,0.0,0.0,0.0,,production,,0.0,
2009-04-12,15/9-F-14,2063.0,286054.0,3.0,0.0,34.44933,production,0.001452081316553727,2066.0,138.65923412506058
2009-04-13,15/9-F-14,3941.0,540978.0,8.0,0.0,36.92985,production,0.002025829323879463,3949.0,137.26922100989597
2009-04-14,15/9-F-14,3976.0,543293.0,3.0,0.0,37.2227,production,0.0007539582809751194,3979.0,136.64310865191146
